id,pno,sku_id,item_sku_key,item_pic,ad_channel,ad_report_mark,mark_type,mark_type_desc,handle_status,handle_status_desc,mark_time,latest_seven_cost,total_users,total_purchase,total_cost,total_exist_days,deleted,create_time,update_time,operator_name,operator_user_id,total_gmv,total_impression,imp_per_purchase,avg_daily_impression,impressions_per_add_cart,impressions_per_detail_view,latest_seven_impression,latest_seven_gmv,latest_seven_purchase,status,availability,forbid_handle_time
95,EDA022701514N,null,EDA022701514N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/17/385c6c88-51cd-499f-aad2-e2525a972d9a.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,20,0,5.83,41,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
96,EDA022531414N,null,EDA022531414N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/02/21/46b9064a-ed88-48e2-89e4-09f2ad0822f3.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,22,0,2.96,96,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
98,EDA022503093N,null,EDA022503093N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/02/15/0acb5d97-f40d-44cd-9043-dcda0f607f24.jpg,facebook,bad-low-site-usage,01,机器,01,已处理,2022-11-10 00:00:00,0.00,81,0,8.83,73,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
99,EDA019439869N,null,EDA019439869N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/8ec89eb6-195c-4c68-a2ac-b37cb465355c.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,227.91,421,12,1639.57,92,0,2022-09-29 13:05:20,2022-10-18 07:07:46,null,null,null,null,null,null,null,null,null,null,null,null,null,null
100,EDA016766208N,null,EDA016766208N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/09/59dcb0ff-5d64-4bb7-9c71-49f4c4c38e92.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.23,10,0,4.55,91,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
101,DTA022238532N,null,DTA022238532N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/29d016ab-dca0-4792-a63e-086644d5ca35.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-11-10 00:00:00,0.03,81,0,9.55,108,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
102,DTA022140182N,null,DTA022140182N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/6756020e-169a-48bc-a562-7446e446a1c9.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,77,0,1149.1,61,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
104,DSD019153698N,null,DSD019153698N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/1e3ce904-7675-4006-97f4-fc4a24b6f0f8.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,0.00,146,0,15.87,27,0,2022-09-29 13:05:20,2022-10-11 02:58:24,null,null,null,null,null,null,null,null,null,null,null,null,null,null
105,DKT022660082N,null,DKT022660082N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/10/12e3d3f3-cba7-4e28-a364-d920535bf635.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,0.00,4125,34,3060.14,45,0,2022-09-29 13:05:20,2022-10-18 07:07:29,null,null,null,null,null,null,null,null,null,null,null,null,null,null
106,DKF022266818N,null,DKF022266818N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/4713c759-3c7e-4044-9dd3-9fc2298d30ef.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,33,0,5.81,70,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
107,DHD022458811N,null,DHD022458811N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/22/bd6f2244-c9bf-4c76-b447-ec3425c2ea7d.jpg,facebook,bad-low-site-usage,01,机器,01,已处理,2022-11-10 00:00:00,0.00,81,0,16.24,59,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
108,DHD016939849N,null,DHD016939849N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/58d5d97f-e75f-45bf-96e7-c59dd8deb3b2.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.06,87,0,13.83,115,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
109,DFS022561686N,null,DFS022561686N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/02/23/98ba2cf6-3d23-4643-b945-d03deea055a6.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.03,118,0,17.7,110,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
110,DBT021855232N,null,DBT021855232N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/13/4fb395ea-1bf5-4b04-8310-27c493654b56.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,4.22,156,0,183.02,92,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
111,CNA022391854N,null,CNA022391854N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/10/ba12a8f2-3c8a-4913-b050-16e63136fe66.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.04,4,0,44.76,87,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
112,CNA022223082N,null,CNA022223082N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/1112f6dd-93ee-49f4-b0e9-cefeca59f9ca.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,14.42,21,0,116.73,89,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
114,CHK021050241N,null,CHK021050241N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/ba210482-0c0d-4b92-a8f4-3a184203a8ae.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.41,131,0,44.49,92,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
115,CHH018568692N,null,CHH018568692N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/44e56fc6-e22e-4e19-862b-e1807cd1f191.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,35,0,15.03,71,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
116,CHA022147510N,null,CHA022147510N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/c8674969-3247-41a6-810f-6477eda3df1e.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,0.00,1352,5,1564.2,32,0,2022-09-29 13:05:20,2022-10-18 07:07:29,null,null,null,null,null,null,null,null,null,null,null,null,null,null
117,CCR023761809N,null,CCR023761809N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/21/54-t-f58a5d57-800b-4a9d-b854-bd9caa3079ff.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,128,0,23.49,58,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
118,CCR022284191N,null,CCR022284191N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/f6e11a0d-5033-4b59-8f7c-f1d7fea47656.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,56,0,39.17,100,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
119,CBG022165066N,null,CBG022165066N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/af999d1f-4a01-42fb-b36a-d460a24d4cc0.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.67,41,0,39.75,92,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
120,CBA021923664N,null,CBA021923664N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/cb168afd-85f6-4d11-b93d-19a2d3dff75e.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,291.58,2811,34,2102.67,91,0,2022-09-29 13:05:20,2022-10-18 07:07:46,null,null,null,null,null,null,null,null,null,null,null,null,null,null
121,BWB021445653N,null,BWB021445653N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/d9b9098b-0c58-402c-b610-7688ad12ed22.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,17,0,39.36,36,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
122,BMO016911044N,null,BMO016911044N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/ef90df36-1d63-4133-a760-0006b3d1bc7a.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,172,0,52.43,30,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
123,BFB022445824N,null,BFB022445824N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/1924e691-5706-4ffb-952f-c33ae09017c3.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,161.92,3437,49,2073.72,92,0,2022-09-29 13:05:20,2022-10-18 07:07:46,null,null,null,null,null,null,null,null,null,null,null,null,null,null
124,BBS021539482N,null,BBS021539482N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/f38c40b0-5afa-40d1-832a-51e42b05198d.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,58.73,248,0,633.77,92,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
125,BBM022730756N,null,BBM022730756N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/22/b613f80d-2a9b-4fb8-aa21-169d69a47f18.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,3.96,1,0,35.98,92,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
126,BBM017420910N,null,BBM017420910N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/8582fed4-b898-4ca9-b3ea-ffe54beea075.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,5.47,81,0,69.15,92,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
127,ACP022470408N,null,ACP022470408N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/27/3cffadab-7f32-4de3-b735-7481aeb575ee.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,278.82,6140,63,4417.87,92,0,2022-09-29 13:05:20,2022-10-18 07:07:29,null,null,null,null,null,null,null,null,null,null,null,null,null,null
128,ACP022012943N,null,ACP022012943N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/76dd0980-1aef-49a9-9333-716c65027bc9.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,121,0,26.68,113,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
130,XXX024325263N,null,XXX024325263N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/09/05/5-t-a8dcc4d4-8160-4586-9889-991b218d145b.jpg,facebook,bad-with-trans:top,01,机器,02,未处理,2022-11-10 00:00:00,5.93,1923,59,4121.67,62,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
131,XXX022862582N,null,XXX022862582N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/27/6da6bc32-9871-4697-8c83-98bbf01465b0.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-03 00:00:00,540.83,10733,85,5229.95,69,0,2022-09-29 13:05:20,2022-10-20 02:21:58,null,null,null,null,null,null,null,null,null,null,null,null,null,null
132,XXX021716933N,null,XXX021716933N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/18b74a13-6eb8-469b-ba14-615ca9e6df99.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,966,0,147.71,22,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
134,XXX021679728N,null,XXX021679728N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/51f81379-61e0-41cb-8427-83a2834368b4.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,342.22,5873,50,3661.91,92,0,2022-09-29 13:05:20,2022-10-18 07:07:29,null,null,null,null,null,null,null,null,null,null,null,null,null,null
135,XXX000709318N,null,XXX000709318N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/b827d3f1-da61-47a8-ba0f-3e0cb13e0b4e.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,36,0,30.1,61,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
138,WWL022297762N,null,WWL022297762N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/5aad310b-c1d1-4f68-9cfa-835a9c039b31.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-11-10 00:00:00,0.00,2804,8,190.61,27,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
139,WWK021934607N,null,WWK021934607N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/ecedca4f-36ab-46b3-ba32-d919d3813595.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-01 00:00:00,37.49,220,0,154.18,76,0,2022-09-29 13:05:20,2022-10-10 05:57:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
142,WSS022839615N,null,WSS022839615N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/17/51-t-29b7064f-26e6-4ad8-951e-cf2596b4c2ea.jpg,facebook,bad-with-trans:top,01,机器,02,未处理,2022-10-03 00:00:00,485.4,15514,139,8043.66,78,0,2022-09-29 13:05:20,2022-10-04 01:39:35,null,null,null,null,null,null,null,null,null,null,null,null,null,null
144,WSS021926891N,null,WSS021926891N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/f61aad62-2c67-451e-a12f-a4068a1cf6c6.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,255.03,4332,55,3671.32,88,0,2022-09-29 13:05:20,2022-10-18 07:07:29,null,null,null,null,null,null,null,null,null,null,null,null,null,null
145,WLS022452229N,null,WLS022452229N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/20/a1724482-08ff-4352-8917-e561ef75fd57.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,165.19,16334,120,6196.53,92,0,2022-09-29 13:05:20,2022-10-18 07:07:29,null,null,null,null,null,null,null,null,null,null,null,null,null,null
147,WLS021965346N,null,WLS021965346N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/04/09/1cb95472-ddef-4834-ab84-30b88482be96.jpg,facebook,bad-with-trans:top,01,机器,02,未处理,2022-10-17 00:00:00,416.38,18293,150,8424.49,92,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
149,WLS021771301N,null,WLS021771301N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/069f7892-7932-41fe-93df-95a55e7849d8.jpg,facebook,bad-with-trans:top,01,机器,02,未处理,2022-10-17 00:00:00,529.83,15934,208,10106.11,92,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
154,WDR020986850N,null,WDR020986850N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/e53dea31-2dd9-4336-b4c4-76d672db1a3d.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,0.00,2048,5,536.78,31,0,2022-09-29 13:05:20,2022-10-18 07:07:46,null,null,null,null,null,null,null,null,null,null,null,null,null,null
155,WDR020936637N,null,WDR020936637N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/0e4929f3-4f74-4e23-b7cf-afb2c17fbaac.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,0.00,1223,6,442.57,30,0,2022-09-29 13:05:20,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
156,WDR016971396N,null,WDR016971396N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/54cd5063-cbbf-447f-b2e5-e00a7fdcb534.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,0.00,1236,5,527.13,31,0,2022-09-29 13:05:20,2022-10-18 07:07:46,null,null,null,null,null,null,null,null,null,null,null,null,null,null
157,WBL022313877N,null,WBL022313877N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/13/6a0cf3ec-f50e-48df-90fe-dc3c4d41fcf0.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,111.34,5748,50,2492.8,92,0,2022-09-29 13:05:20,2022-10-18 07:07:29,null,null,null,null,null,null,null,null,null,null,null,null,null,null
158,WBL021517292N,null,WBL021517292N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/11/e80a85dd-28ac-4a78-81ca-79780284c6e3.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,0.00,2993,15,1228.6,32,0,2022-09-29 13:05:20,2022-10-18 07:07:46,null,null,null,null,null,null,null,null,null,null,null,null,null,null
164,TFA021831945N,null,TFA021831945N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/13/e9b4d0e5-5e72-4394-b1a3-54b76d1e9336.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,201,0,33.16,90,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
165,TET022485334N,null,TET022485334N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/02/09/c218f8ab-52af-4799-b6ee-81c7c8da5382.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,51,0,12.2,59,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
166,TET022253646N,null,TET022253646N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/73852dfc-5459-4d3b-9145-59877769698b.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,54,0,31.78,66,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
168,SYF022937191N,null,SYF022937191N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/23/30-t-ef92835b-c0ed-43eb-bd1c-64fb09173b53.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-11-10 00:00:00,0.00,2530,16,838.62,19,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
171,SWS022924267N,null,SWS022924267N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/23/55-t-ead48f81-b6b5-4a2f-b097-fea5106dbaec.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,0.00,575,5,215.55,17,0,2022-09-29 13:05:20,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
172,SWS022260278N,null,SWS022260278N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/483cd51e-3de0-410f-8fd1-b69ce2e14522.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,0.00,8433,66,7134.05,91,0,2022-09-29 13:05:20,2022-10-18 07:07:29,null,null,null,null,null,null,null,null,null,null,null,null,null,null
